"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
11778885,"칠우대패삼겹","","Q","음식","Q01","한식","Q01A04","한정식전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030202440000,1,"대지",244,NA,"전라남도 화순군 화순읍 광덕리 244",467903291004,"전라남도 화순군 화순읍 광덕로",204,NA,"4679025023102440000045059","화순부영아파트","전라남도 화순군 화순읍 광덕로 204",519803,58134,"","",NA,126.992729203174,35.0630859365001
25492152,"동복산양삼연구원","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679040000,"동복면",4679040024,"동복면",4679040024206060000,1,"대지",606,NA,"전라남도 화순군 동복면 유천리 606",467903291019,"전라남도 화순군 동복면 오지호로",550,56,"4679040024106060000015727","","전라남도 화순군 동복면 오지호로 550-56",519913,58102,"","",NA,127.156419390478,35.0782527714707
24394891,"삼천리카센타","","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031205540000,1,"대지",554,NA,"전라남도 화순군 화순읍 삼천리 554",467903291052,"전라남도 화순군 화순읍 충의로",108,NA,"4679025031105540000044542","","전라남도 화순군 화순읍 충의로 108",519807,58135,"","",NA,126.98941718404,35.0551710392315
11851504,"스토리엠","","D","소매","D05","의복의류","D05A06","맞춤양장/양장점","G47413","남녀용 정장 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202390007,1,"대지",239,7,"전라남도 화순군 화순읍 만연리 239-7",467903291050,"전라남도 화순군 화순읍 중앙로",93,11,"4679025023102390007044946","","전라남도 화순군 화순읍 중앙로 93-11",519806,58117,"","1",NA,126.99165405366,35.0613643225893
20644272,"김정호순대왕족발","","Q","음식","Q10","별식/퓨전요리","Q10A05","순대전문점","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203000000,1,"대지",300,NA,"전라남도 화순군 화순읍 광덕리 300",467903291004,"전라남도 화순군 화순읍 광덕로",155,NA,"4679025030103000000044853","화순부영2차아파트","전라남도 화순군 화순읍 광덕로 155",519753,58125,"","",NA,126.990863413724,35.0587977395712
11814481,"여미꽃한정식","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031208680000,1,"대지",868,NA,"전라남도 화순군 화순읍 삼천리 868",467903291012,"전라남도 화순군 화순읍 서양로",41,NA,"4679025031108680000000001","","전라남도 화순군 화순읍 서양로 41",519807,58137,"","1",NA,126.97757408128,35.0528543298409
11776216,"달그랑샤브랑","","Q","음식","Q10","별식/퓨전요리","Q10A02","샤브샤브전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031207030000,1,"대지",703,NA,"전라남도 화순군 화순읍 삼천리 703",467903291052,"전라남도 화순군 화순읍 충의로",43,NA,"4679025031107030000000001","롯데마트","전라남도 화순군 화순읍 충의로 43",519807,58122,"","11",NA,126.982281134714,35.056030820878
20571157,"목우촌회관","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035026,"능주면",4679035026202400001,1,"대지",240,1,"전라남도 화순군 능주면 관영리 240-1",467903291038,"전라남도 화순군 능주면 학포로",1918,NA,"4679035026102400001026391","로즈모텔","전라남도 화순군 능주면 학포로 1918",519811,58153,"","",NA,126.962777601742,34.9884939412159
16253681,"e베스트마켓","","D","소매","D03","종합소매점","D03A02","수퍼마켓","G47121","슈퍼마켓",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202410001,1,"대지",241,1,"전라남도 화순군 화순읍 만연리 241-1",467903291004,"전라남도 화순군 화순읍 광덕로",183,NA,"4679025023102410001045025","대방마트","전라남도 화순군 화순읍 광덕로 183",519806,58117,"","1",NA,126.992205357872,35.0611074949788
11808895,"해물조개짬뽕전골","","Q","음식","Q02","중식","Q02A00","중국음식/중국집","I56112","중식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024204000003,1,"대지",400,3,"전라남도 화순군 화순읍 신기리 400-3",467903291004,"전라남도 화순군 화순읍 광덕로",243,NA,"4679025024104000003045041","","전라남도 화순군 화순읍 광덕로 243",519950,58114,"","1",NA,126.992347289948,35.0665081251711
11814094,"시장청과","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200020001,1,"대지",2,1,"전라남도 화순군 화순읍 향청리 2-1",467903291025,"전라남도 화순군 화순읍 자치샘로",83,2,"4679025022100020001047027","","전라남도 화순군 화순읍 자치샘로 83-2",519808,58124,"","1",NA,126.98957148048,35.059553184576
11776623,"톡톡","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56219","기타 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024104000009,1,"대지",400,9,"전라남도 화순군 화순읍 신기리 400-9",467904673194,"전라남도 화순군 화순읍 부처샘길",8,15,"4679025024104000009045005","","전라남도 화순군 화순읍 부처샘길 8-15",519950,58114,"","1",NA,126.992178758303,35.0659478504455
21246930,"불문사납골당","","F","생활서비스","F18","장례/묘지","F18A02","묘지관리-종합","S96922","화장, 묘지분양 및 관리업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036022,"도곡면",4679036022203670005,1,"대지",367,5,"전라남도 화순군 도곡면 효산리 367-5",467903291002,"전라남도 화순군 도곡면 고인돌1로",282,65,"4679036022103670005029696","불문사","전라남도 화순군 도곡면 고인돌1로 282-65",519833,58154,"","1",NA,126.924586622131,34.9933087424021
12537654,"화순자연사랑양봉","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035023,"능주면",4679035023202420002,1,"대지",242,2,"전라남도 화순군 능주면 석고리 242-2",467904673237,"전라남도 화순군 능주면 석고길",16,NA,"4679035023102430000025200","","전라남도 화순군 능주면 석고길 16",519811,58153,"","1",NA,126.957096187092,34.9908250153506
11908645,"벽오동","화순점","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027200020012,1,"대지",2,12,"전라남도 화순군 화순읍 유천리 2-12",467903291016,"전라남도 화순군 화순읍 안양산로",145,NA,"4679025027100020012000001","","전라남도 화순군 화순읍 안양산로 145",519953,58105,"","1",NA,127.00344540825,35.0761908276238
21214447,"진종합광고","","F","생활서비스","F12","광고/인쇄","F12A03","광고물제작","C33910","간판 및 광고물 제조업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025025,"화순읍",4679025025200380011,1,"대지",38,11,"전라남도 화순군 화순읍 훈리 38-11",467903291042,"전라남도 화순군 화순읍 대교로",76,NA,"4679025025100380011043777","","전라남도 화순군 화순읍 대교로 76",519805,58118,"","",NA,126.987727053516,35.0633237320501
8925868,"고기마트","","D","소매","D01","음/식료품소매","D01A03","정육점","G47212","육류 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027203370000,1,"대지",337,NA,"전라남도 화순군 화순읍 유천리 337",467903291004,"전라남도 화순군 화순읍 광덕로",212,NA,"4679025027103370000047071","","전라남도 화순군 화순읍 광덕로 212",519953,58115,"","",NA,126.9926890095,35.063680533951
25718994,"토방순대국밥","","Q","음식","Q01","한식","Q01A05","해장국/감자탕","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035024,"능주면",4679035024200480003,1,"대지",48,3,"전라남도 화순군 능주면 잠정리 48-3",467904673426,"전라남도 화순군 능주면 죽수길",11,NA,"4679035024100480003026107","토방순대국밥","전라남도 화순군 능주면 죽수길 11",519813,58153,"","2",NA,126.961407935474,34.9850658541329
24923448,"늘푸른화원","","D","소매","D02","선물/팬시/기념품","D02A02","꽃집/꽃배달","G47851","화초 및 산식물 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200730015,1,"대지",73,15,"전라남도 화순군 화순읍 향청리 73-15",467903291025,"전라남도 화순군 화순읍 자치샘로",40,1,"4679025022100730017000001","","전라남도 화순군 화순읍 자치샘로 40-1",519808,58119,"","",NA,126.985314549714,35.0615999090778
11814616,"송주모사뜨게방","","D","소매","D07","가정/주방/인테리어","D07A12","십자수/뜨개","G47419","기타 섬유, 직물 및 의복액세서리 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200050012,1,"대지",5,12,"전라남도 화순군 화순읍 향청리 5-12",467903291025,"전라남도 화순군 화순읍 자치샘로",83,1,"4679025022100050012047019","","전라남도 화순군 화순읍 자치샘로 83-1",519808,58124,"","1",NA,126.989493971961,35.0596156377042
20180765,"생태마을","","Q","음식","Q03","일식/수산물","Q03A08","매운탕전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200690010,1,"대지",69,10,"전라남도 화순군 화순읍 향청리 69-10",467903291032,"전라남도 화순군 화순읍 진각로",111,NA,"4679025022100690010042811","","전라남도 화순군 화순읍 진각로 111",519808,58119,"","",NA,126.985659383869,35.06119715841
25667642,"김다혜피아노학원","","R","학문/교육","R05","학원-음악미술무용","R05A02","피아노/바이올린/기타","P85620","예술 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021200860005,1,"대지",86,5,"전라남도 화순군 화순읍 교리 86-5",467904673130,"전라남도 화순군 화순읍 동헌길",9,5,"4679025021100860009042495","대한지적공사화순군지사","전라남도 화순군 화순읍 동헌길 9-5",519804,58112,"","3",NA,126.984599536319,35.064451396249
25786039,"개코호프","","Q","음식","Q09","유흥주점","Q09A01","호프/맥주","I56219","기타 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202290000,1,"대지",229,NA,"전라남도 화순군 화순읍 만연리 229",467903291004,"전라남도 화순군 화순읍 광덕로",169,4,"4679025023102290000044926","","전라남도 화순군 화순읍 광덕로 169-4",519806,58125,"","4",NA,126.991461518591,35.0600827179841
11750034,"자연건강원","","D","소매","D10","건강/미용식품","D10A07","건강원","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035026,"능주면",4679035026104190001,1,"대지",419,1,"전라남도 화순군 능주면 관영리 419-1",467904673052,"전라남도 화순군 능주면 남문길",1,NA,"4679035026104190005025932","","전라남도 화순군 능주면 남문길 1",519811,58153,"","",NA,126.960813038567,34.9862055662229
24381445,"티스테이션","화순대리점","D","소매","D23","자동차/자동차용품","D23A04","타이어판매","G45211","자동차 타이어 및 튜브 판매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028203200002,1,"대지",320,2,"전라남도 화순군 화순읍 일심리 320-2",467903291053,"전라남도 화순군 화순읍 화동로",26,NA,"4679025028103200002045510","","전라남도 화순군 화순읍 화동로 26",519809,58134,"","",NA,126.995605930782,35.0546725758899
25647297,"시골돼지담양숯불갈비","","Q","음식","Q01","한식","Q01A02","갈비/삼겹살","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036032,"도곡면",4679036032202700000,1,"대지",270,NA,"전라남도 화순군 도곡면 원화리 270",467903291031,"전라남도 화순군 도곡면 지강로",431,NA,"4679036032102700000000001","","전라남도 화순군 도곡면 지강로 431",519832,58148,"","2",NA,126.907031274194,35.0325706121537
25671276,"드롭탑전남화순점","전남화순점","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202410007,1,"대지",241,7,"전라남도 화순군 화순읍 만연리 241-7",467903291050,"전라남도 화순군 화순읍 중앙로",93,8,"4679025023102410007047067","","전라남도 화순군 화순읍 중앙로 93-8",519806,58117,"","1",NA,126.991953901058,35.0610513208775
26380514,"정관장화순전시판매장","","D","소매","D10","건강/미용식품","D10A04","건강식품판매","G47216","건강보조식품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022100740016,1,"대지",74,16,"전라남도 화순군 화순읍 향청리 74-16",467903291025,"전라남도 화순군 화순읍 자치샘로",38,NA,"4679025022100860003042580","","전라남도 화순군 화순읍 자치샘로 38",519808,58119,"","",NA,126.985051688432,35.0615796817153
12562635,"커피데이","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679032000,"춘양면",4679032021,"춘양면",4679032021205730058,1,"대지",573,58,"전라남도 화순군 춘양면 석정리 573-58",467903291035,"전라남도 화순군 춘양면 춘양로",94,1,"4679032021105730058037413","","전라남도 화순군 춘양면 춘양로 94-1",519852,58157,"","1",NA,126.961017152082,34.9509617273671
16192713,"시스템","싱싱푸드","D","소매","D01","음/식료품소매","D01A09","식자재판매","G47219","기타 식료품 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030201280000,1,"대지",128,NA,"전라남도 화순군 화순읍 광덕리 128",467903291052,"전라남도 화순군 화순읍 충의로",91,NA,"4679025030101280000043718","CMB전남방송","전라남도 화순군 화순읍 충의로 91",519803,58123,"","",NA,126.987731252384,35.0558781119494
12556402,"가나렌탈","","F","생활서비스","F20","행사/이벤트","F20A03","행사대행","N75992","전시 및 행사 대행업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203000000,1,"대지",300,NA,"전라남도 화순군 화순읍 광덕리 300",467903291004,"전라남도 화순군 화순읍 광덕로",155,NA,"4679025030103000000044853","화순부영2차아파트","전라남도 화순군 화순읍 광덕로 155",519753,58125,"","3",NA,126.990863413724,35.0587977395712
24425903,"부영자동차공업사","","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024204000008,1,"대지",400,8,"전라남도 화순군 화순읍 신기리 400-8",467903291004,"전라남도 화순군 화순읍 광덕로",237,NA,"4679025024104000008045036","","전라남도 화순군 화순읍 광덕로 237",519950,58114,"","",NA,126.99235415758,35.0659493077073
16198905,"밥쿡","","Q","음식","Q06","양식","Q06A07","기타전문서양음식점","I56114","서양식 음식점업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036022,"도곡면",4679036022207130003,1,"대지",713,3,"전라남도 화순군 도곡면 효산리 713-3",467904673530,"전라남도 화순군 도곡면 효자1길",4,NA,"4679036022107130003029278","농협","전라남도 화순군 도곡면 효자1길 4",519833,58154,"","",NA,126.917215146181,34.9974347920451
16112080,"풍경카페","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","","",46,"전라남도",46790,"화순군",4679041000,"",NA,"",4679041021201020002,1,"대지",102,2,"전라남도 화순군 남면 사평리 102-2",467903291011,"전라남도 화순군 남면 사호로",233,NA,"4679041021101020002000001","","전라남도 화순군 남면 사호로 233",519891,58144,"","",NA,127.096674453932,35.0070697631196
20607565,"은행나무방앗간","","F","생활서비스","F02","세탁/가사서비스","F02A04","방앗간/정미소","","",46,"전라남도",46790,"화순군",4679040000,"동복면",4679040022,"동복면",4679040022207020000,1,"대지",702,NA,"전라남도 화순군 동복면 칠정리 702",467903291019,"전라남도 화순군 동복면 오지호로",300,NA,"4679040022107020000013718","동복초등학교","전라남도 화순군 동복면 오지호로 300",519913,58102,"","",NA,127.127772888119,35.0725334325143
8793578,"뮤즈음악학원","","R","학문/교육","R05","학원-음악미술무용","R05A02","피아노/바이올린/기타","P85620","예술 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202430000,1,"대지",243,NA,"전라남도 화순군 화순읍 만연리 243",467903291004,"전라남도 화순군 화순읍 광덕로",180,NA,"4679025023102430000045157","화순부영아파트","전라남도 화순군 화순읍 광덕로 180",519754,58116,"","2",NA,126.993030924407,35.0608349136715
26066529,"남도추어탕","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035026,"능주면",4679035026100940003,1,"대지",94,3,"전라남도 화순군 능주면 관영리 94-3",467904673072,"전라남도 화순군 능주면 능주시장길",3,1,"4679035026100940002025603","정기시장","전라남도 화순군 능주면 능주시장길 3-1",519811,58153,"","",NA,126.958856656354,34.991065479859
12537313,"이서농촌마을","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679038000,"이서면",4679038030,"이서면",4679038030200100001,1,"대지",10,1,"전라남도 화순군 이서면 영평리 10-1",467903291006,"전라남도 화순군 이서면 규봉로",984,NA,"4679038030100100001000001","상상팜랜드","전라남도 화순군 이서면 규봉로 984",519932,58103,"","",NA,127.045574690717,35.1174447339467
11926357,"포르코로쏘","","Q","음식","Q06","양식","Q06A01","정통양식/경양식","I56114","서양식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021202110007,1,"대지",211,7,"전라남도 화순군 화순읍 교리 211-7",467904673102,"전라남도 화순군 화순읍 도서관길",14,NA,"4679025021102110007041870","화순YMCA","전라남도 화순군 화순읍 도서관길 14",519804,58120,"","1",NA,126.982133601613,35.0617355121681
16193686,"알토스카페","알토스","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025035,"화순읍",4679025035202670000,1,"대지",267,NA,"전라남도 화순군 화순읍 벽라리 267",467903291018,"전라남도 화순군 화순읍 오성로",519,6,"4679025035102670000000001","","전라남도 화순군 화순읍 오성로 519-6",519801,58109,"","",NA,126.965551004348,35.0535636719778
28477938,"석란한정식","","Q","음식","Q01","한식","Q01A04","한정식전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021201190000,1,"대지",119,NA,"전라남도 화순군 화순읍 교리 119",467904673033,"전라남도 화순군 화순읍 교동길",20,NA,"4679025021101260000042311","석란","전라남도 화순군 화순읍 교동길 20",519804,58112,"","1",NA,126.983821665001,35.0644088255456
8754470,"농부맘","화순점","D","소매","D03","종합소매점","D03A02","수퍼마켓","G47121","슈퍼마켓",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202380007,1,"대지",238,7,"전라남도 화순군 화순읍 만연리 238-7",467903291050,"전라남도 화순군 화순읍 중앙로",93,17,"4679025023102380007047061","","전라남도 화순군 화순읍 중앙로 93-17",519806,58117,"","",NA,126.991494048159,35.0618948249334
25713624,"능주농협농기계센터","","D","소매","D25","기타판매업","D25A15","농기구판매","G47512","기계공구 소매업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035023,"능주면",4679035023202550001,1,"대지",255,1,"전라남도 화순군 능주면 석고리 255-1",467904673426,"전라남도 화순군 능주면 죽수길",69,NA,"4679035023102550001025407","","전라남도 화순군 능주면 죽수길 69",519811,58153,"","1",NA,126.958284071294,34.9895732281415
21219067,"광전공인중개사","","L","부동산","L01","부동산중개","L01A01","부동산중개","L68221","부동산 자문 및 중개업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200080001,1,"대지",8,1,"전라남도 화순군 화순읍 향청리 8-1",467903291050,"전라남도 화순군 화순읍 중앙로",65,NA,"4679025022100080001044207","","전라남도 화순군 화순읍 중앙로 65",519808,58118,"","1",NA,126.988670476472,35.0606093410804
25637160,"옛날암뽕순대국밥","","Q","음식","Q01","한식","Q01A16","보리밥전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023200690000,1,"대지",69,NA,"전라남도 화순군 화순읍 만연리 69",467903291008,"전라남도 화순군 화순읍 만연로",57,NA,"4679025023100690000047040","","전라남도 화순군 화순읍 만연로 57",519806,58118,"","1",NA,126.990104465525,35.0607835422713
25636715,"성모미술학원","","R","학문/교육","R05","학원-음악미술무용","R05A01","서예/서화/미술","P85620","예술 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201170000,1,"대지",117,NA,"전라남도 화순군 화순읍 향청리 117",467903291032,"전라남도 화순군 화순읍 진각로",120,NA,"4679025022101170000042968","","전라남도 화순군 화순읍 진각로 120",519808,58118,"","3",NA,126.986242407403,35.0619231608779
21176542,"화순카센터","","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025041,"화순읍",4679025041200850000,1,"대지",85,NA,"전라남도 화순군 화순읍 내평리 85",467904673062,"전라남도 화순군 화순읍 내평길",67,6,"4679025041100850000040520","","전라남도 화순군 화순읍 내평길 67-6",519955,58141,"","1",NA,126.968044101321,35.0357549900332
25647667,"농용자재백화점","","D","소매","D03","종합소매점","D03B04","시장/종합상가","G47129","기타 음·식료품 위주 종합 소매업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036022,"도곡면",4679036022207180003,1,"대지",718,3,"전라남도 화순군 도곡면 효산리 718-3",467904673530,"전라남도 화순군 도곡면 효자1길",13,NA,"4679036022107180003030704","도곡농협","전라남도 화순군 도곡면 효자1길 13",519833,58154,"","",NA,126.917991469322,34.9967115692856
26296176,"안양산자연휴양림","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679038000,"이서면",4679038031,"이서면",4679038031201680000,2,"산",168,NA,"전라남도 화순군 이서면 안심리 168",467903291016,"전라남도 화순군 이서면 안양산로",685,NA,"4679038031201680000016262","안양산자연휴양림","전라남도 화순군 이서면 안양산로 685",519931,58103,"","",NA,127.026803153418,35.0935343628834
20171906,"고향떡집","","F","생활서비스","F02","세탁/가사서비스","F02A04","방앗간/정미소","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201630013,1,"대지",163,13,"전라남도 화순군 화순읍 향청리 163-13",467903291025,"전라남도 화순군 화순읍 자치샘로",72,NA,"4679025022101630013044080","","전라남도 화순군 화순읍 자치샘로 72",519808,58124,"","",NA,126.988368106556,35.0602372412394
21166689,"신현대어린이집","","R","학문/교육","R09","학원기타","R09A01","학원(종합)","P85501","일반 교과 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203620001,1,"대지",362,1,"전라남도 화순군 화순읍 광덕리 362-1",467904673066,"전라남도 화순군 화순읍 노대길",7,NA,"4679025030103620000044952","","전라남도 화순군 화순읍 노대길 7",519803,58125,"","",NA,126.9917141135,35.0564791714476
12537408,"주암호청정쌀","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679041000,"남면",4679041021,"남면",4679041021201040001,1,"대지",104,1,"전라남도 화순군 남면 사평리 104-1",467903291011,"전라남도 화순군 남면 사호로",230,NA,"4679041021101040001006975","","전라남도 화순군 남면 사호로 230",519891,58144,"","",NA,127.095507931811,35.0065472622472
28501645,"화순그릇","","D","소매","D03","종합소매점","D03B04","시장/종합상가","G47129","기타 음·식료품 위주 종합 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031206280000,1,"대지",628,NA,"전라남도 화순군 화순읍 삼천리 628",467904673266,"전라남도 화순군 화순읍 시장길",45,NA,"4679025031106280000042059","","전라남도 화순군 화순읍 시장길 45",519807,58122,"","",NA,126.982980331956,35.0597595115313
24046434,"그리스슈즈","","D","소매","D06","가방/신발/액세서리","D06A01","신발소매","G47420","신발 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203210000,1,"대지",321,NA,"전라남도 화순군 화순읍 광덕리 321",467903291004,"전라남도 화순군 화순읍 광덕로",139,NA,"4679025030103210000044925","미륭타운","전라남도 화순군 화순읍 광덕로 139",519765,58125,"","",NA,126.991180659965,35.0570696680728
27946879,"신안상사","","D","소매","D07","가정/주방/인테리어","D07A15","유리/페인트/철물건축자재","G47519","페인트, 유리 및 기타 건설자재 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030200090000,1,"대지",9,NA,"전라남도 화순군 화순읍 광덕리 9",467903291025,"전라남도 화순군 화순읍 자치샘로",86,NA,"4679025030100090000044486","","전라남도 화순군 화순읍 자치샘로 86",519803,58124,"","",NA,126.989300106543,35.0593345850891
21157650,"화순대리우편취급국","","F","생활서비스","F04","운송/배달/택배","F04B08","우체국/우편물취급소","J61100","우편업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031206140002,1,"대지",614,2,"전라남도 화순군 화순읍 삼천리 614-2",467903291036,"전라남도 화순군 화순읍 칠충로",98,NA,"4679025031106140002041673","화순대리우편취급국","전라남도 화순군 화순읍 칠충로 98",519807,58137,"","",NA,126.98104049148,35.0579494251441
10594183,"다이소화순점","화순점","D","소매","D06","가방/신발/액세서리","D06A07","양품점","G47419","기타 섬유, 직물 및 의복액세서리 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200030000,1,"대지",3,NA,"전라남도 화순군 화순읍 향청리 3",467903291050,"전라남도 화순군 화순읍 중앙로",75,NA,"4679025022100030000044628","","전라남도 화순군 화순읍 중앙로 75",519808,58118,"","1",NA,126.989591483974,35.0605989881249
24465720,"오일랜드","","D","소매","D23","자동차/자동차용품","D23A06","자동차부품판매","G45219","기타 자동차신품 부품 및 내장품 판매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030201390000,1,"대지",139,NA,"전라남도 화순군 화순읍 광덕리 139",467903291052,"전라남도 화순군 화순읍 충의로",85,1,"4679025030101390000043300","","전라남도 화순군 화순읍 충의로 85-1",519803,58123,"","",NA,126.9869290889,35.0560336696304
11916576,"아드리아노","","Q","음식","Q06","양식","Q06A01","정통양식/경양식","I56114","서양식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021202110007,1,"대지",211,7,"전라남도 화순군 화순읍 교리 211-7",467904673102,"전라남도 화순군 화순읍 도서관길",14,NA,"4679025021102110007041870","화순YMCA","전라남도 화순군 화순읍 도서관길 14",519804,58120,"","3",NA,126.982133601613,35.0617355121681
24397036,"체이스컬드","화순점","D","소매","D05","의복의류","D05A06","맞춤양장/양장점","G47413","남녀용 정장 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202240000,1,"대지",224,NA,"전라남도 화순군 화순읍 만연리 224",467903291050,"전라남도 화순군 화순읍 중앙로",98,NA,"4679025023102240000045022","","전라남도 화순군 화순읍 중앙로 98",519806,58125,"","",NA,126.992161182455,35.0602417731022
